Shot,TS_TRIG,Energy,Fuel,Notes,Mount_Positions,Jack_Height,V_osc,V_amps12,V_amp3,POLY_2_2,POLY_2_3,POLY_3_1,POLY_3_2,POLY_3_3,POLY_3_4,POLY_3_5,POLY_4_1,POLY_4_2,POLY_4_3,POLY_4_4,POLY_4_5,POLY_5_1,POLY_5_2,POLY_5_3,POLY_5_4,POLY_5_5,radius_poly_2,radius_poly_3,radius_poly_4,radius_poly_5,i_tor_max,FIRE_TIME,Energy_Bayes,Pulse_Time,POLY_3_T_e_fixed,POLY_3_T_e_fixed_hpd95low,POLY_3_T_e_fixed_hpd95high,POLY_3_T_e_fixed_Rhat,POLY_3_T_e_drift,POLY_3_T_e_drift_hpd95low,POLY_3_T_e_drift_hpd95high,POLY_3_T_e_drift_Rhat,POLY_3_v_d_drift,POLY_3_v_d_drift_hpd95low,POLY_3_v_d_drift_hpd95high,POLY_3_v_d_drift_Rhat,POLY_4_T_e_fixed,POLY_4_T_e_fixed_hpd95low,POLY_4_T_e_fixed_hpd95high,POLY_4_T_e_fixed_Rhat,POLY_4_T_e_drift,POLY_4_T_e_drift_hpd95low,POLY_4_T_e_drift_hpd95high,POLY_4_T_e_drift_Rhat,POLY_4_v_d_drift,POLY_4_v_d_drift_hpd95low,POLY_4_v_d_drift_hpd95high,POLY_4_v_d_drift_Rhat,POLY_5_T_e_fixed,POLY_5_T_e_fixed_hpd95low,POLY_5_T_e_fixed_hpd95high,POLY_5_T_e_fixed_Rhat,POLY_5_T_e_drift,POLY_5_T_e_drift_hpd95low,POLY_5_T_e_drift_hpd95high,POLY_5_T_e_drift_Rhat,POLY_5_v_d_drift,POLY_5_v_d_drift_hpd95low,POLY_5_v_d_drift_hpd95high,POLY_5_v_d_drift_Rhat
190206020,1.9,4.4129272948,He,repeat - flipped out,XDAF,1.25,1850,2300,2000,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,-36215.1720209256,0.001912,4.4099936421,1.0674e-06,11.258335512,6.7109965824,16.3357664723,1.0000704534,10.948022218599998,4.7618509757,18.112027004,1.0004573111,-25333.1178408433,-343336.68817035,376850.339014544,1.0004783954,9.2446250516,2.5442418254,15.6813949638,1.000472906,12.197127643499998,3.3002659194,21.9854307639,1.0009395536,201596.050899367,-117821.947032945,499945.526176311,1.0010449485,,,,,,,,,,,,
190213001,1.9,4.81,ETEST,Laser energy meter: 4.81 J,XDAF,1.25,1850,2200,2000,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,-127.09571562209999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190213002,1.9,4.89,ETEST,Laser energy meter: 4.89 J,XDAF,1.25,1850,2200,2000,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,-54.8775185238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190213003,1.9,4.8,ETEST,Laser energy meter: 4.80 J,XDAF,1.25,1850,2200,2000,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,-507.7325779968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190213004,1.9,4.4,ETEST,Laser energy meter: 4.40 J,XDAF,1.25,1850,2200,2000,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,-80.2565228383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190213005,1.9,4.61,ETEST,Laser energy meter: 4.61 J,XDAF,1.25,1850,2200,2000,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,-65.09158148899999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190213006,1.9,6.02,ETEST,Laser energy meter: 6.02 J,XDAF,1.25,1850,2300,2000,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,-57.7560911096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190213007,1.9,5.62,ETEST,Laser energy meter: 5.62 J,XDAF,1.25,1850,2300,2000,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,-76.2461423245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190213008,1.9,5.94,ETEST,Laser energy meter: 5.94 J,XDAF,1.25,1850,2300,2000,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,-45.2261701737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190213009,1.9,6.21,ETEST,Laser energy meter: 6.21 J,XDAF,1.25,1850,2300,2000,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,-58.664205761999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190213010,1.9,6.05,ETEST,Laser energy meter: 6.05 J,XDAF,1.25,1850,2300,2000,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,-75.0631249301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190214005,1.9,,-,Laser energy meter: ??? (Late checking meter) ,XDAF,1.25,1850,2300,2000,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,-33.2976914588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190214006,1.9,6.45,ETEST,Laser energy meter: 6.45 J,XDAF,1.25,1850,2300,2000,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,-49.0315277183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190214007,1.9,7.8,ETEST,Laser energy meter: 7.80 J,XDAF,1.25,1850,2350,2050,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,27.065200458099998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190214008,1.9,,-,Laser energy meter: ??? (Late checking meter) ,XDAF,1.25,1850,2350,2050,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,-54.6471992858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190214009,1.9,7.54,ETEST,Laser energy meter: 7.54 J,XDAF,1.25,1850,2350,2050,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,388.1022259851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190214010,1.9,3.6890111554882665,He,plasma,XDAF,1.25,1850,2300,2000,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,20549.1166704224,0.0019104799721390007,3.684420698202388,7.84e-07,5.16228309056361,4.793061117964834,5.534277890582089,1.000077702453862,3.514829400037523,2.9950604016750564,4.017267348493911,0.9998926869101395,-223778.7262824318,-248783.0502474316,-201379.0283271733,1.0001644294865504,10.723509675565488,9.919826352172329,11.521152653891278,0.9999767349538008,3.157271958761338,2.038852749579487,4.204177409456574,1.0015790378832772,-251591.99009414852,-261615.0042744249,-242461.5256786997,1.0006955531847546,,,,,,,,,,,,
190214011,3.9,3.918435435,He,plasma,XDAF,1.25,1850,2300,2000,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,21580.4539534346,0.0038987999,3.914370054,7.778e-07,5.6263049593,5.354726943,5.9063467805,1.0001333637999998,5.0321286166000005,4.7385546731,5.330543448,0.9998492268,-209592.32570239686,-228514.745089062,-189794.106380625,1.0001517128,8.227840582799999,7.7817162121,8.6357512482,0.9998587238,5.2289679836000005,4.7654119089,5.716783164400001,1.0000285951,-225061.847060537,-237931.428358379,-211309.22550126398,0.9998495287,,,,,,,,,,,,
190214012,3.9,3.120532991053336,V,vacuum,XDAF,1.25,1850,2300,2000,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,253.9872745508,0.0038985600695014,3.1146414752631326,7.75e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190214013,3.9,3.704811687652179,V,vacuum,XDAF,1.25,1850,2300,2000,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,-241.72795357560003,0.003898520022630693,3.700257392558679,7.862000000000002e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190214014,3.9,3.6973120992,He,plasma,XDAF,1.25,1850,2300,2000,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,21190.942465356,0.0038988399,3.69274064,7.529999999999998e-07,7.084555035499999,6.774201563099999,7.4102636791,1.0003050141,4.780368892699999,4.445679388299999,5.0907362817,1.0002849938,-322556.422469379,-334659.798946972,-310142.99361033103,0.9999721409,10.6278401823,9.8985330233,11.3178707919,1.0003465166,5.7875924388,5.1381557533,6.4763679889,1.0006516101,-225815.370404294,-242289.7367287,-208716.848041541,1.0007570206,,,,,,,,,,,,
190214015,4.15,3.8976756539,He,plasma (fired during decay),XDAF,1.25,1850,2300,2000,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,21363.593819046,0.0041471599,3.8935627606,7.559999999999998e-07,6.3134692213,3.6100193392,9.3024191389,1.0000178836,6.6545157379,1.1183202075,12.873259976199998,1.0017922324,30074.115299343706,-281494.337009908,383303.8097579001,1.0015211573,12.427657628199999,1.0000605592,84.3032762771,1.0041717858,1.000265991,1.0000000234,1.000793262,0.9999862631,-499959.76509411796,-499999.996951985,-499881.600513264,1.000732247,,,,,,,,,,,,
190214016,4.15,3.8373389836,He,plasma (fired during decay),XDAF,1.25,1850,2300,2000,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,21373.4412809204,0.0041470001,3.833087999700002,7.672e-07,6.187042459500001,4.9864578566,7.4270639847,0.9999647441,4.1619904003,2.6471320914,5.6839839447000005,1.0006119864,-220796.824616816,-283246.110538557,-152203.777657613,1.0008381348,9.6419900897,8.2371306336,11.1242133226,1.0001616832,3.2082048885,1.6441401064,4.667726913,0.9998047088,-283927.519750263,-305641.474621719,-265672.21119149897,1.0000704954,,,,,,,,,,,,
190214017,0.63,3.6137757097000014,He,plasma (fired during relaxation),XDAF,1.25,1850,2300,2000,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,22085.579951239903,0.00064776,3.6090130633,7.818000000000002e-07,5.7991262081,5.3802264672,6.2394727459000014,1.0007996308,4.3359661547,3.8134205004,4.8404799222,1.0001468033,-241116.38939673,-264753.685894568,-216837.209306232,1.0001043611,11.632042056800001,9.757432299400001,13.588057685399999,1.0001955517,5.859407324199999,3.8026814538,7.9353289246,1.0001827506,-298282.422612855,-334217.55647088104,-265916.303488888,0.9998447858,,,,,,,,,,,,
190214018,0.54,3.5175652486,He,plasma (fired during relaxation),XDAF,1.25,1850,2300,2000,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,22227.7439079444,0.00055828,3.5125824083,7.898e-07,6.2499870551,5.482881999500001,7.0212013171,1.0001712383,6.1684826979,5.4115687988,6.982075425,0.9999487263,-146364.517199826,-213538.235070443,-78537.7105128624,0.9998530579,24.3095771388,21.2342507682,27.488805826,1.0002666541,10.4414666484,9.0143703286,11.8429374424,1.0002669165,-483152.4886992979,-499999.501877575,-458419.284602305,1.000843591,,,,,,,,,,,,
190214019,1.9,4.8766423295,He,"plasma (fired ~during Itor max). Shot flipped out, could consider this a vacuum",XDAF,1.25,1850,2350,2050,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,-35343.75979839,0.0019104,4.874769967200001,7.808e-07,80.5961043765,51.8937353837,99.9906572084,0.9999531429,1.0030097764,1.0000000614,1.0092234112,0.9999998692,-499710.746972839,-499999.989749382,-499101.097059105,1.0000704839,83.52056772649999,57.0488268717,99.99983518319999,0.9999077473,1.0011463089,1.0000002496,1.0034775171,1.0001840607,-499821.4654214921,-499999.982930082,-499453.648860395,0.9999873957,,,,,,,,,,,,
190214020,1.9,4.476719667799999,He,"plasma (fired ~during Itor max). Shot flipped out, could consider this a vacuum",XDAF,1.25,1850,2350,2050,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,-36549.8345450877,0.00191024,4.4739320148,7.916e-07,77.5842312143,45.6159846849,99.9995223517,1.0005638546,1.0032858212,1.0000026802,1.0097969632,1.0001515761,-499680.401802218,-499999.975638034,-499034.48663879104,0.9999526373,77.5468187006,43.6125062446,99.98986220309999,1.0002611318,1.0024830787,1.0000001529,1.007556908,1.0007844931999998,-499619.193975031,-499999.961448199,-498851.958732447,1.0001654284,,,,,,,,,,,,
190214021,1.9,4.3615405691000015,He,"plasma (fired ~during Itor max). Shot flipped out, could consider this a vacuum",XDAF,1.25,1850,2350,2050,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,-37246.0732059454,0.00088396,4.3584893092,7.790000000000002e-07,96.0847442931,88.7145925195,99.9988509093,1.0001502336,91.41058284200001,75.6915557266,99.9993238571,1.0005351071,468633.6931691979,407386.341120472,499990.693916709,1.0008948771,60.9753267551,16.2564465173,99.9955550288,1.0002068975,1.0011914905,1.0000002302,1.0036083882,0.9999880589,-499816.76815437706,-499999.865950875,-499447.9074369421,1.0002341863,,,,,,,,,,,,
190214022,1.9,4.4397280617,He,"plasma (fired ~during Itor max). Shot flipped out, but laser still may have hit some plasma",XDAF,1.25,1850,2350,2050,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,-35825.869133766,0.00191,4.4368557471,7.974e-07,84.3665441463,59.4055472878,99.99851653290001,1.0005947174,82.9971245487,55.99116064060001,99.9474498808,1.0004528078,195800.558727572,-313979.121351455,499889.202587933,1.0024252856,50.2415841741,1.0001471278,97.1276672007,1.0954056625,1.0002695335,1.0000000991,1.0008318061,1.0000486943,-499958.95341583795,-499999.99890709104,-499873.193590352,1.0002557607,,,,,,,,,,,,
190214023,1.9,4.659420833,He,plasma (fired ~during Itor max).,XDAF,1.25,1850,2350,2050,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,35471.4133448229,0.00191024,4.6570513226,7.978e-07,6.0318327211,5.6510612340999975,6.4100716626,1.0001965465,3.6003556853,3.1002267069,4.0649858562,0.9998450794,-242115.967582447,-261059.35957127,-223208.779391619,0.9999400431,12.053263929100002,11.4730891552,12.6453748071,0.9998739013,3.421439775,2.9063381995,3.9337176601,0.9999114448,-289453.81348808,-295832.788622351,-282783.813502448,0.9999280496,,,,,,,,,,,,
190214024,1.65,4.4809662116,He,plasma (fired ~during Itor max). Shot flipped out,XDAF,1.25,1850,2350,2050,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,-35998.963592444,0.0016612799,4.4781882775,7.954e-07,7.6344291154,6.9338562302,8.3233875016,1.0001729284999998,5.0198701132,4.3287160882,5.7480117645,0.9998172887,-319247.03486660897,-344078.734500059,-294410.9361714,1.0000853083,17.3693092883,15.113675784200002,19.7588815935,1.0000828684999998,3.3379592582,1.8731521893,4.6932666502,1.0009556107,-312978.00379247,-333897.947002743,-292896.25052848604,1.0004324993,,,,,,,,,,,,
190214025,1.65,4.5994358767,He,plasma (fired ~during Itor max).,XDAF,1.25,1850,2350,2050,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,-36412.5939286042,0.0016616799,4.5969290805,8.028e-07,5.521220057000001,4.8279862583,6.188026624,1.0001315022,5.2840478448,4.5565642427,6.0449008201,1.0001836726,-153355.894781428,-212586.965412075,-91958.636542044,0.9998057829,11.958821067899999,10.736357184500001,13.2243164374,1.0002233258,6.4111845387,5.433122174299999,7.4872184574,0.9998680583,-265204.559679069,-291241.62649824604,-237818.57483033105,0.9999618549,,,,,,,,,,,,
190219007,1.65,,-,polarizing filter removed,XDAF,1.25,1850,2350,2050,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,-243.625032529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190219008,1.65,,-,polarizing filter removed,XDAF,1.25,1850,2350,2050,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,-185.8193925207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190219009,1.65,,-He,plasma,XDAF,1.25,1850,2350,2050,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,20422.2724273582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190219010,1.65,,-He,repeat,XDAF,1.25,1850,2350,2050,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,20545.578876210202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190219011,1.65,,-D/He,37.7 kA,XDAF,1.25,1850,2350,2050,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,42390.0924151449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190219012,1.65,,-D/He,repeat,XDAF,1.25,1850,2350,2050,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,38589.2889412284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190219013,1.65,4.759549008025863,D/He,replaced polarizing filter,XDAF,1.25,1850,2350,2050,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,29901.5807456254,0.0016611999599263072,4.757408657823043,7.909999999999998e-07,5.996230670434043,5.706639168482043,6.279097383116271,1.0003442290567517,4.559785674723642,4.2287726039404765,4.866842528867917,1.0002257645121175,-256187.4538176555,-271558.14059329487,-241246.9574772484,0.9999281437305648,8.04122756775177,7.481824175507575,8.618052703162354,1.000267001549158,4.0152104561446365,3.200966296467584,4.7562609653826575,1.0000320882341571,-200716.02881613647,-216008.46945315265,-184628.0573640436,0.9999894651273448,,,,,,,,,,,,
190219014,1.65,4.6820169073,D/He,repeat,XDAF,1.25,1850,2350,2050,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,31218.6632004117,0.00166176,4.6796991118,7.978e-07,5.1149470203,4.7910586417,5.452036313300001,0.9999399386,4.0653134653,3.6564756712,4.4442775574,1.00005253,-205113.398384778,-227293.41265293,-180916.877627745,1.0003074551,10.886415769300001,10.3481331356,11.438420413800001,0.9998764655,4.7365873263,4.2526437426,5.1558963037,1.0000959462,-290387.763177777,-299602.908538106,-281550.103297311,1.0005139093000002,,,,,,,,,,,,
190219015,1.65,4.4080604067554425,V,vacuum,XDAF,1.25,1850,2350,2050,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,-229.3174608523,0.0016615999629721045,4.4051156153929325,8.109999999999998e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190219016,1.65,4.578134917913679,V,vacuum,XDAF,1.25,1850,2350,2050,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,-255.4357239523,0.001661640009842813,4.575579370858082,8.116e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190219017,2.1,4.490486609,D/He,decay measurement,XDAF,1.25,1850,2350,2050,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,30952.7581072965,0.0021091199,4.4877304639,8.1e-07,4.1941995241,3.7457891973,4.6564772165,1.0007523663,3.9664069226,3.4452967308999995,4.4637085621,1.0001306867,-90344.63212564141,-140621.93997374698,-39004.3716860004,1.0000650111,8.8657880202,7.436293356,10.339897133600001,1.0002091153,3.4924578036,1.4136349702000002,5.5065796126,1.0023682791,-185040.685911805,-235203.57301673398,-141749.236448416,1.0034898552,,,,,,,,,,,,
190219018,2.1,4.3565640024,D/He,repeat,XDAF,1.25,1850,2350,2050,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,31026.0088137966,0.0021091599,4.3535013528,7.992e-07,5.5903467177,4.9720845493,6.2100039114,1.0002459007,2.6776816126,1.4869192866,3.7694862768,1.0035268118,-224759.94502838398,-279885.582857477,-170664.410378679,1.0033801895,9.0711322505,8.055427418899999,10.0732421876,0.9998396041,3.8315293788,2.0240169716,5.533027443200001,1.0034362441,-216906.546555111,-242015.683473913,-189049.19344330198,1.0039535814,,,,,,,,,,,,
190220003,2.1,,-,vacuum - didn't turn laser on,XDAF,1.25,1850,2350,2050,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,-126.7767076952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190220004,2.1,4.4420106975,V,vacuum - something is wrong with this tree's analysis tree,XDAF,1.25,1850,2350,2050,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,-237.8136641523,0.0021096801,4.4391436072,7.538e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190220005,2.1,4.7468788536,V,vacuum,XDAF,1.25,1850,2350,2050,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,87.357935539,0.00210944,4.7447095056,7.808e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190220006,2.1,,-,redo baseline,XDAF,1.25,1850,2350,2050,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,-6.5072142287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190220007,2.1,5.294673517200001,He,plasma,XDAF,1.25,1850,2350,2050,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,19703.1409519331,0.0021094801,5.29375789,7.678e-07,5.6379511047,4.9250591623,6.3261381112,1.0003624367,2.9619152786000003,1.8041101923,4.0124269558,0.9999482802,-225002.929136725,-273495.58667766,-176671.26930202602,1.0004478596,13.217945826300001,10.6760449859,15.7655835386,1.0000320735,3.5301422454000004,1.0137145741,5.6841935573,1.0003633221,-229779.934536989,-260687.76976686605,-198653.556629786,1.0005111706999998,,,,,,,,,,,,
190220008,1.8,4.2200625039,He,plasma with puff press 5000 torr - THAT'S A SPICY SIGNAL!,XDAF,1.25,1850,2350,2050,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,17951.3244469634,0.00181124,4.2166874475,7.856e-07,6.6420564189999975,6.3989626509000015,6.8925052860000005,1.0003026287,6.2520814934,5.9943336412,6.514292298200001,0.9998186727,-227110.16646559106,-245670.268244262,-208884.29753949,1.0002718041,10.002637540599999,9.189074703500001,10.9053569922,1.0002880748,4.239710588,3.3663249393,5.1294926605,1.0002883348,-238848.319318487,-252951.02234875,-223620.36681398397,0.9997731894,,,,,,,,,,,,
190220009,1.8,4.2456161913,He,plasma with puff press 5000 torr - THAT'S A SPICY SIGNAL!,XDAF,1.25,1850,2350,2050,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,17964.6403890359,0.00181108,4.2422996189,8.045999999999998e-07,5.7186733245,5.4514551825,6.0076900291,0.9998603471,4.8446100387,4.5122568051,5.1501895519,0.9999696574,-230620.46927847,-248493.356342001,-211635.70543908,1.0000031484,8.8770476466,8.113622644500001,9.6673316338,1.0008422401,4.6877721545,3.7677108362,5.6147704752999985,1.000090372,-235684.1367415,-253587.348391857,-219191.06047478886,1.0001148646,,,,,,,,,,,,
190220010,1.8,5.2108550968000005,He,plasma with puff press 5000 torr - THAT'S A SPICY SIGNAL!,XDAF,1.25,1850,2350,2050,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,19800.41356056,0.00181108,5.2097476369,7.886e-07,5.9123286182,5.6121651462,6.1960497405,1.0002129681,5.0457309738,4.7263322103,5.3687973017,0.9999729736,-231485.5685573161,-250380.787196501,-212701.281261265,1.0002376327,12.2123651123,11.370501237200001,13.032765491300001,1.0003443895,4.1994769062,3.5709710930000003,4.8820757194,1.0001491816,-282068.342286109,-292281.879761805,-271807.596743218,1.0000666270999998,,,,,,,,,,,,
190220011,1.8,4.2923887848,V,vacuum,XDAF,1.25,1850,2350,2050,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.2523885893,0.3322743595,,258.195633881,0.0018109999,4.2891792593,7.974e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190220012,1.8,3.7922748623,He,plasma with puff press 5000 torr - THAT'S A SPICY SIGNAL!,XDFA,1.25,1850,2350,2050,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.3322743595,0.2523885893,,19744.4885617416,0.00181092,3.7879207415,8.104000000000002e-07,6.5812855771,6.1471412796000005,7.0050709264,0.9999186949,4.9453369124,4.3720565629,5.5060504321,1.0001161117,-245835.4466728989,-270493.306117744,-219411.059148311,0.9998359785,7.5746276621,7.1800729919,7.97223496,0.9999772211,6.026837770399999,5.6817590927,6.4090971885000005,0.9999927187,-208469.942986062,-227065.25208918305,-190217.35125916198,1.0000640198,,,,,,,,,,,,
190220013,1.8,4.1106033952,He,plasma with puff press 5000 torr - THAT'S A SPICY SIGNAL!,XDFA,1.25,1850,2350,2050,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.2969848481,0.3322743595,0.2523885893,,,0.00181072,4.1069778232,8.159999999999998e-07,6.3055209543,5.773351294199999,6.8255989515,1.0000291843,3.9976450848,3.1728807177,4.7500834409,0.9998713981,-233058.18793192602,-269760.043091428,-196024.04134805105,0.9999008775,9.0822430365,8.6827626873,9.504855369500001,1.0007651132,5.1211725726,4.8547166172,5.4143873685,0.9998820822,-311145.464228196,-321527.252625724,-300545.980218255,0.9997828795,,,,,,,,,,,,
190226004,1.8,-21.3324248891,V,"POLY5 IS ONLINE, TESTING",XXGDA,1.25,1850,2300,2000,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.34800323270000005,0.2969848481,0.2523885893,-99.1403304699,0.00181144,-21.3942811381,1.908e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
