Shot,TS_TRIG,Energy,Fuel,Notes,Mount_Positions,Jack_Height,V_osc,V_amps12,V_amp3,POLY_2_2,POLY_2_3,POLY_3_1,POLY_3_2,POLY_3_3,POLY_3_4,POLY_3_5,POLY_4_1,POLY_4_2,POLY_4_3,POLY_4_4,POLY_4_5,POLY_5_1,POLY_5_2,POLY_5_3,POLY_5_4,POLY_5_5,radius_poly_2,radius_poly_3,radius_poly_4,radius_poly_5,i_tor_max,FIRE_TIME,Energy_Bayes,Pulse_Time,POLY_3_T_e_fixed,POLY_3_T_e_fixed_hpd95low,POLY_3_T_e_fixed_hpd95high,POLY_3_T_e_fixed_Rhat,POLY_3_T_e_drift,POLY_3_T_e_drift_hpd95low,POLY_3_T_e_drift_hpd95high,POLY_3_T_e_drift_Rhat,POLY_3_v_d_drift,POLY_3_v_d_drift_hpd95low,POLY_3_v_d_drift_hpd95high,POLY_3_v_d_drift_Rhat,POLY_4_T_e_fixed,POLY_4_T_e_fixed_hpd95low,POLY_4_T_e_fixed_hpd95high,POLY_4_T_e_fixed_Rhat,POLY_4_T_e_drift,POLY_4_T_e_drift_hpd95low,POLY_4_T_e_drift_hpd95high,POLY_4_T_e_drift_Rhat,POLY_4_v_d_drift,POLY_4_v_d_drift_hpd95low,POLY_4_v_d_drift_hpd95high,POLY_4_v_d_drift_Rhat,POLY_5_T_e_fixed,POLY_5_T_e_fixed_hpd95low,POLY_5_T_e_fixed_hpd95high,POLY_5_T_e_fixed_Rhat,POLY_5_T_e_drift,POLY_5_T_e_drift_hpd95low,POLY_5_T_e_drift_hpd95high,POLY_5_T_e_drift_Rhat,POLY_5_v_d_drift,POLY_5_v_d_drift_hpd95low,POLY_5_v_d_drift_hpd95high,POLY_5_v_d_drift_Rhat
190131021,1.03,,He,plasma,XDAF,1.25,1850.0,2300.0,2000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809835,0.2523885892824793,0.3322743595283873,,22672.597279485806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190131022,1.03,4.02548120054106,He,plasma - some weird noise,XDAF,1.25,1850.0,2300.0,2000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809835,0.2523885892824793,0.3322743595283873,,22808.729943279013,0.001047199941240251,4.02166081190681,1.051e-06,7.0373124780101435,6.592364027372388,7.546309259490621,1.0000840845093832,6.0849958520142735,5.6277227683282005,6.529930319340633,0.9998717244543835,-270565.3049272428,-296176.6901810555,-245952.7926238213,0.9997658559919348,9.85572112570132,9.301705699330286,10.411745280379687,1.0004165678979338,4.963908362511623,4.494560279237488,5.47817839361941,0.9998715495877862,-275009.7440323066,-287134.0568156854,-263634.5142354264,1.0001853036502335,,,,,,,,,,,,
190131023,1.03,4.111239098598468,He,plasma,XDAF,1.25,1850.0,2300.0,2000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809835,0.2523885892824793,0.3322743595283873,,22950.784406416413,0.0010469999397173524,4.107614981429968,1.0308e-06,7.383936833173642,6.795134479925734,7.988331370242398,1.0001810728728058,4.766512135956821,4.096954617779666,5.425998370153178,1.0002294387371589,-339188.72968091496,-359409.3371114825,-320122.32464569673,1.0005205845829397,8.005819924394968,7.559586815781747,8.44650779077012,1.0001475794459358,7.4419762267082,6.965863583833348,7.910483090706958,1.0001353168599278,-117129.08454206785,-143040.87400408273,-90342.48879223244,0.9998168139904282,,,,,,,,,,,,
190201003,1.03,4.758650962357018,V,vacuum ,XDAF,1.25,1850.0,2300.0,2000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809835,0.2523885892824793,0.3322743595283873,,-109.92819893774023,0.0010472399881109595,4.7565085568246745,1.0562e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190201004,1.03,4.464307835550446,V,vacuum ,XDAF,1.25,1850.0,2300.0,2000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809835,0.2523885892824793,0.3322743595283873,,-140.68937959905293,0.0010475600138306618,4.461491775949609,1.0598e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190201005,1.13,,-He,scrapped,XDAF,1.25,1850.0,2300.0,2000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809835,0.2523885892824793,0.3322743595283873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190201006,1.13,4.400772856864443,He,plasma - neg I_tor,XDAF,1.25,1850.0,2300.0,2000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809835,0.2523885892824793,0.3322743595283873,,-24617.871049530986,0.0011466400464996696,4.39781138671046,1.0584e-06,13.422842799062028,12.209595035862502,14.63145960637458,0.9999644667950366,13.267632951369949,11.975595487483835,14.510911653212213,0.9999341605796656,37942.470871780446,-59678.042952134914,139001.39940954972,1.0000006761051723,8.390804659807616,7.556117951934071,9.212363680332553,0.9999443339542264,5.5590260106976235,4.581766248756389,6.624658119271689,0.9999112342508396,-213271.6378705465,-237794.5669956464,-188866.55020012273,1.0002464455711113,,,,,,,,,,,,
190201007,1.13,4.644340943359441,He,plasma - neg I_tor,XDAF,1.25,1850.0,2300.0,2000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809835,0.2523885892824793,0.3322743595283873,,-25034.987715146563,0.0011468400480225682,4.641936919999621,1.0478e-06,19.504812479770557,17.29785033951331,21.989170327349395,1.0001600617060662,5.2699192213847175,4.5872678833133245,5.954626280024935,0.9998358763060228,-498017.4120212742,-499999.99060258927,-494190.7470719322,0.9998329420641174,8.278321146332411,7.572860276363884,9.047136710457172,1.0006202588840971,5.498056113781855,4.658333662681392,6.308379782585432,0.999878111755558,-185488.4503638729,-210208.7008543404,-161562.32942759024,0.9999332665842232,,,,,,,,,,,,
190201008,1.13,4.338754412599939,He,plasma,XDAF,1.25,1850.0,2300.0,2000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809835,0.2523885892824793,0.3322743595283873,,22287.509693026102,0.0011466799769550562,4.335651002738535,1.0464e-06,7.8052884168572225,6.537980702703341,9.058979616529003,1.0003393744461726,3.977015478653281,2.451243795861447,5.577091846547208,1.0004738694376294,-300702.0082722304,-334635.5496995703,-263485.183880441,1.0004418473016845,10.811941294527976,9.781830115110422,11.936117336111428,0.9999332896942652,9.54435022104432,8.560900987795769,10.591426621377265,0.9999025079602398,-169314.15364318472,-224977.79133533407,-118053.8763683649,0.9998429642107941,,,,,,,,,,,,
190201009,1.13,4.428774419733299,He,plasma,XDAF,1.25,1850.0,2300.0,2000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809835,0.2523885892824793,0.3322743595283873,,22395.60286208876,0.0011464799754321575,4.425877035895703,1.0418e-06,6.831524120847434,6.1885306144029375,7.420110664819303,0.9998915647982688,4.323656702861241,3.589697215111848,5.059394609012809,0.9998091980086036,-298077.2598015812,-320332.7520068126,-275578.391956096,0.999867337842644,17.88390998523838,16.412183775265436,19.413290120178853,0.999932192763328,6.157501330039466,5.680739303326327,6.642211987350384,1.0015624757610149,-484921.3931899457,-499951.25461442966,-469412.7181459831,1.000680556314172,,,,,,,,,,,,
190201010,1.23,4.599412683389566,He,plasma - neg I_tor,XDAF,1.25,1850.0,2300.0,2000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809835,0.2523885892824793,0.3322743595283873,,-26242.37246541768,0.001245760009624064,4.596905834101904,1.0462e-06,21.368881275928448,19.641045100830127,22.97446339290623,1.0001435892189758,15.798177958839412,14.569985904868348,16.971262634833252,1.0004306076836993,-490103.0982097634,-499997.419357876,-472525.2687420154,1.0001357642873228,18.55948779231974,17.441986158840464,19.702906550491896,1.0002215406350168,8.492209214367307,7.946697562349403,9.004825051580681,0.9999604036970444,-452786.8912434335,-469781.1221294938,-434551.0458396184,0.9998678292307256,,,,,,,,,,,,
190201011,1.23,4.20493622752924,He,plasma,XDAF,1.25,1850.0,2300.0,2000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809835,0.2523885892824793,0.3322743595283873,,22694.48636375439,0.0012458800338208675,4.2015265521002,1.0404e-06,8.441347824042545,6.868504680645972,10.022790700938836,1.0000655632141529,2.988483220548129,1.0215478348094666,4.652481368482106,1.0057793307980891,-275178.7002852948,-329922.3989730847,-225477.2394019298,1.0064376784088969,13.836283950909698,12.607838319761465,15.054641689830403,1.0005592528207652,5.383112298180822,4.565402812078302,6.178275795252737,0.9998413182992634,-306556.6707679419,-323208.69383557857,-289353.3644815872,0.9998548041692624,,,,,,,,,,,,
190201012,1.23,4.47141210660774,He,plasma - neg I_tor,XDAF,1.25,1850.0,2300.0,2000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809835,0.2523885892824793,0.3322743595283873,,-25665.30310513041,0.0012458800338208675,4.468612306333742,1.0436e-06,5.95231935735267,5.203800897034533,6.723269292849731,1.0000373005571406,6.002975085690423,5.223827983413014,6.8281344600607685,1.000840304306221,-94671.0963133148,-174517.25754405712,-17238.30111487812,1.0000280718032768,10.022182636694136,9.054125997908145,11.033672232382749,1.0002203398624832,7.145607483680563,6.178599071242496,8.10404120603274,1.000040888194335,-290826.5993799786,-321699.8874978087,-259541.4918349769,0.9999389257418508,,,,,,,,,,,,
190201013,1.43,4.232719463868408,He,plasma,XDAF,1.25,1850.0,2300.0,2000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809835,0.2523885892824793,0.3322743595283873,,22537.24467597412,0.0014446399873122573,4.229373375078536,1.0436e-06,6.1522304574358255,5.533883418292688,6.832830197791573,0.9998730200897932,3.965514787610334,3.1709505556443296,4.764534148414366,0.999829496193176,-251755.2072588405,-281400.96123295336,-220098.004592472,0.9998459289337474,7.942796894276872,7.215022259503776,8.644437266595244,1.0001578983923631,4.939251942353433,4.0181016913848016,5.832023556383654,1.0002060097986558,-205519.6998350208,-226589.6888206939,-184222.53705908745,0.9998558366897548,,,,,,,,,,,,
190201014,1.43,4.27093217296203,He,plasma,XDAF,1.25,1850.0,2300.0,2000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809835,0.2523885892824793,0.3322743595283873,,22273.701341068358,0.0014446399873122573,4.267673540425097,1.0278e-06,4.459576989604635,3.918436987808535,5.015174296241017,1.000450908304988,3.5304082654008724,2.7986001720098708,4.249664417902052,1.0002969178806669,-162678.56442204645,-210162.52694739,-115088.06090788534,0.9998250642134244,9.775601270713592,9.184713007257043,10.426099387289094,1.0000010062487357,4.996427172251909,4.375685066320949,5.59023988607844,1.0001039786166648,-292302.3538065958,-304234.1518225436,-279414.96771110105,0.9998838439532668,,,,,,,,,,,,
190201015,1.63,4.287940922904241,He,plasma,XDAF,1.25,1850.0,2300.0,2000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809835,0.2523885892824793,0.3322743595283873,,22764.872125548998,0.001643319963477552,4.284721217770582,1.0374e-06,7.188246863751719,6.673528289750243,7.74607602744174,1.0003892034787183,5.844798744106157,5.243402302020149,6.459534743808278,0.9998021610499596,-307919.6574640016,-334588.68069351296,-281660.74736087065,0.9998947513257668,4.2303967854137765,3.4213417852978685,5.005007108742031,0.9999315141050616,4.403956015043674,3.3746151941729567,5.491982239553834,1.0008416915984526,21125.007971227475,-47042.11609040731,92125.68191036537,1.0008172562488074,,,,,,,,,,,,
190201016,1.63,4.210869596296317,He,plasma,XDAF,1.25,1850.0,2300.0,2000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809835,0.2523885892824793,0.3322743595283873,,22810.014605524862,0.001643480034545064,4.207473500386028,1.0478e-06,3.5846754672980587,3.026223591774577,4.176086527297159,1.00037137677484,3.3533826776779443,2.7100043437442904,4.022649451708676,1.0003408915748628,-77907.65828302306,-144881.0818349956,-5879.057328144588,0.9999436000845294,9.324698849797237,8.526125379734308,10.072112439090898,0.99993872567063,4.447247728586,3.5662279013478533,5.243810463009294,0.9999349343663896,-237427.4006774324,-252321.73935286532,-221518.05101170985,0.9999056367521448,,,,,,,,,,,,
190201017,1.83,4.40870239808069,He,plasma,XDAF,1.25,1850.0,2300.0,2000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809835,0.2523885892824793,0.3322743595283873,,23329.548526484527,0.001842239988036453,4.405759076023997,1.0418e-06,4.297299716205293,2.9122393387828502,5.783110079833193,0.9998885319978132,4.029872054665281,1.0274423214276978,7.264380234167542,1.0005551933161418,-16662.079965955898,-254917.48756528177,254753.08046357502,1.0007103693721229,13.678696937669086,10.6746031061733,16.617111558401348,1.0001002366719676,4.073376436756279,1.114368695312451,7.107157029565919,1.0022213362208066,-207022.06546903387,-255265.76480066282,-159898.66279674898,1.0023428581754896,,,,,,,,,,,,
190201018,1.83,4.342742531158476,He,plasma,XDAF,1.25,1850.0,2300.0,2000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809835,0.2523885892824793,0.3322743595283873,,22399.9915014147,0.0018419199623167515,4.339648248781454,1.0368e-06,5.005012550864024,4.674681956420216,5.3613265631037645,1.0002776885232978,4.402480779231965,4.028530782143863,4.80520161407752,1.0003293221477465,-177097.36865975833,-205049.40843482266,-151497.75217121266,1.0000793839531286,10.29893550104916,9.548971156520846,11.045204459631305,1.000150763160088,4.000307242239051,3.1487699224109824,4.795052072805882,1.0002203986083895,-273321.0044927773,-284934.14517858863,-262352.8548319025,1.0007036990123774,,,,,,,,,,,,
190201019,2.03,4.423378105366449,He,plasma,XDAF,1.25,1850.0,2300.0,2000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809835,0.2523885892824793,0.3322743595283873,,22824.374702995923,0.002040959894657135,4.420468371150002,1.024e-06,6.281125331440285,6.0185268433595835,6.548977722215486,0.9998992096208854,5.352343355966255,5.038604962491855,5.645795024151496,0.9999358343044772,-264252.96966837876,-280457.5226755564,-247819.2454892609,0.9998186903262668,8.648364494003522,7.815792319328097,9.52969827744547,1.0001569596510158,5.4764379201291336,4.38470547025799,6.512678587518691,0.9998582353428164,-230623.57541000465,-253572.8074566433,-208095.5249797989,0.9998034510300264,,,,,,,,,,,,
190201020,2.03,4.062542077414333,He,plasma - neg I_tor,XDAF,1.25,1850.0,2300.0,2000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809835,0.2523885892824793,0.3322743595283873,,-25208.068628365192,0.002040959894657135,4.058806508870018,1.034e-06,12.685794434200352,10.447073414425578,15.049982125625926,1.000180274769149,6.156067146563207,4.74159261480816,7.518771317642927,1.0000803924084118,-485345.3559100203,-499999.6801680488,-461998.81903928716,0.9998895495266544,20.737527221961077,18.388309871995336,23.276266384657106,1.00114535664951,3.5281902417866595,2.566549184224851,4.37853180144677,1.001872082635484,-377807.28903270897,-404385.5714180239,-349327.8396321749,1.0018929565701098,,,,,,,,,,,,
190201021,2.03,3.683468980857252,He,plasma,XDAF,1.25,1850.0,2300.0,2000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809835,0.2523885892824793,0.3322743595283873,,23014.834541212367,0.0020408800337463613,3.6788658393666194,1.0329999999999999e-06,5.199733432142152,4.779020441491676,5.642483293848553,0.9998720920898704,4.381541146145646,3.87532803011266,4.881076877322078,1.0009979438288954,-190206.09503262484,-222191.1443910862,-158747.52218045318,1.0005496373083822,6.575726855604861,4.481666267145342,8.953953601917043,1.0006871929674834,4.560424119679616,1.1523671179524737,7.490001760444424,1.000196308084082,-114503.71565378814,-229160.9554212548,6569.130345158493,0.9999144142361056,,,,,,,,,,,,
190201022,2.23,4.105580545000482,He,plasma,XDAF,1.25,1850.0,2300.0,2000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809835,0.2523885892824793,0.3322743595283873,,22554.727973973986,0.0022396799176931377,4.101943477274261,1.023e-06,13.504757576513159,3.3346639502605706,28.11829051614469,1.000746350580784,15.280232102982344,1.888134568829788,34.986159923352965,1.0007999826217122,63546.9860821317,-301677.5864608861,487921.351424837,1.0004683077514702,10.466496374568884,8.271384801165455,12.637162666731946,1.000122503859707,5.686650964373149,3.613482822331509,7.801653319142193,1.0000722190267828,-271029.36703831115,-315244.4907807102,-223581.30975927206,1.0001513777547433,,,,,,,,,,,,
190201023,2.23,4.01323038149152,He,plasma,XDAF,1.25,1850.0,2300.0,2000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809835,0.2523885892824793,0.3322743595283873,,-25513.063416640238,0.002239600056782365,4.009381954784207,1.0357999999999999e-06,70.05092565144635,25.12525228002732,99.99576776015766,1.0008556262198598,1.001323173293286,1.000000844211371,1.0040517206322084,0.9999419963285252,-499875.5652835802,-499999.9802169354,-499634.5855373814,1.0001119337235689,19.61538424672154,14.589657462908168,24.955870623197953,1.0002272000818873,5.113651239148142,3.516094276159888,6.730018583932066,1.0068136020675769,-444806.18123799533,-499890.8536132138,-394024.42916978046,1.0066447054305685,,,,,,,,,,,,
190206008,1.9,4.715710937563991,V,vacuum ,XDAF,1.25,1850.0,2300.0,2000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809835,0.2523885892824793,0.3322743595283873,,-240.19726640839653,0.0019129200372844934,4.713470256516546,1.064e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190206009,1.9,4.030017609378813,V,vacuum ,XDAF,1.25,1850.0,2300.0,2000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809835,0.2523885892824793,0.3322743595283873,,103.55713073321795,0.00191192002967,4.026207603084057,1.0858e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190206010,1.9,4.229790404217331,He,plasma,XDAF,1.25,1850.0,2300.0,2000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809835,0.2523885892824793,0.3322743595283873,,22465.62037576824,0.001912520034238696,4.226437611778652,1.0918e-06,4.598616827466673,4.286511673051471,4.910240478852327,1.0000448641579944,3.999440712715038,3.615713343701392,4.383697623194395,0.9999271524284552,-164991.2591392056,-190820.876226155,-136457.8825083759,1.0001295557500234,10.937949291129325,10.193605416708259,11.647204138809485,1.0002287046960772,3.3946305833659864,2.5992426600267624,4.1809462213286315,1.0009071485591838,-275433.2122506565,-284032.2153284167,-267610.96122932783,1.000365629041833,,,,,,,,,,,,
190206011,1.9,4.2034809234942605,He,raise V bank 10% points,XDAF,1.25,1850.0,2300.0,2000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809835,0.2523885892824793,0.3322743595283873,,29252.23192047785,0.0019120799843221907,4.2000679173556,1.0856e-06,6.465355449828107,6.114922071521933,6.836475870002728,0.9999802733278113,4.375192790894204,3.9649635207670313,4.804057646746803,0.9998761431605604,-292931.1021877681,-308298.9229586613,-277648.2310069964,0.9998042038545844,8.468988012967937,8.095915886759325,8.846319074359219,1.0002801459067254,6.113574470634652,5.727865516880065,6.504456152721131,0.999942623694282,-205194.2026018871,-219160.29939757846,-191784.92115762827,1.0000480283638753,,,,,,,,,,,,
190206012,1.7,4.420527903031326,He,repeat - neg I_tor,XDAF,1.25,1850.0,2300.0,2000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809835,0.2523885892824793,0.3322743595283873,,-33574.075042579825,0.001713720033876598,4.417611645644388,1.0788e-06,4.286198584838788,3.609618790886708,4.931049774138906,0.9998934342642121,1.4441670984879325,1.0004312705520473,2.048774880825805,1.0016442120016713,-315642.66258773487,-339336.89038301085,-289309.9187799884,1.0019101508435788,40.79152047262798,38.574706045049076,43.0828760749699,1.0003104738416275,19.54378133396228,18.48083945438999,20.61288506291488,1.000385770050225,-498593.1794954201,-499999.90387536143,-495863.4926556089,0.9998136365939134,,,,,,,,,,,,
190206013,1.7,4.093135932808456,He,repeat,XDAF,1.25,1850.0,2300.0,2000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809835,0.2523885892824793,0.3322743595283873,,30513.32095362377,0.0017136000096797945,4.089470383480763,1.0859999999999999e-06,6.12093726068212,5.700568635063728,6.539107657774445,1.0001554274226958,6.1115966468015674,5.6354317507775535,6.607258933299928,1.0005141094263241,-176388.49248742175,-214517.99785622853,-138354.03338673196,0.9997640274225552,8.106312980831165,7.648811916717143,8.535173848992184,1.0001914591340733,4.973154813136763,4.487738763954775,5.484440624323602,0.9999814394306566,-203220.26414727914,-216363.518040033,-189301.39425273746,0.9999473083153624,,,,,,,,,,,,
190206014,1.7,4.426535490448718,He,more power,XDAF,1.25,1850.0,2300.0,2000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809835,0.2523885892824793,0.3322743595283873,,33873.10210369828,0.0017136799870058894,4.423632982442477,1.0844e-06,3.634947785158461,3.0731888929543736,4.197226880895897,1.0004734480291395,3.5109005428471423,2.9011450777029486,4.1215389585798965,1.0000852943548797,-69764.90929903126,-128912.5079840775,-9511.736942518111,0.9998540473915049,7.630388518409044,7.026104655094018,8.196112127565748,1.0001467307279053,4.482210844124528,3.678935370126706,5.248739373737033,0.9999781468667208,-172446.4611768419,-192071.75744111626,-151255.6884931182,1.000411536559232,,,,,,,,,,,,
190206015,1.7,4.4464088741302685,He,more power,XDAF,1.25,1850.0,2300.0,2000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809835,0.2523885892824793,0.3322743595283873,,-37725.73215921616,0.001713639940135181,4.4435518497265045,1.0796e-06,13.277258076317521,11.878537619535265,14.620863035120282,1.0004752348048214,8.24274504566571,7.3054649287035325,9.143871466623184,1.0000735216394478,-395794.3866286461,-429874.8083335191,-355215.7086275053,1.0000949562937984,13.777994004571983,12.62152160434161,14.954697820737323,0.999895581291292,9.578827938045313,8.629300784767803,10.677315047915297,0.9999835873626188,-417260.05736866005,-448492.200691492,-384491.9871091063,1.0003954404534263,,,,,,,,,,,,
190206016,1.7,4.337162525632084,He,higher puff,XDAF,1.25,1850.0,2300.0,2000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809835,0.2523885892824793,0.3322743595283873,,-38127.131211587446,0.001713720033876598,4.334055472467899,1.0804e-06,7.979586225177273,7.61631714185061,8.339851758370424,1.0001026087161105,8.04640601715926,7.689797441605524,8.401528414592132,1.000244431944294,-160486.99548398078,-190405.20536924407,-129888.10610284375,1.0002046236066144,8.267433253904297,7.700645485227022,8.819026776641062,1.000304864602138,5.488287929754664,4.808886010638198,6.09285469506754,1.0008610857552949,-220755.02570470434,-237381.3978265741,-202280.49916355312,1.0001469939169598,,,,,,,,,,,,
190206017,1.9,4.357271553528391,He,repeat,XDAF,1.25,1850.0,2300.0,2000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809835,0.2523885892824793,0.3322743595283873,,-36903.403863104206,0.0019122000085189934,4.354210523278356,1.0665999999999999e-06,9.265517175379797,7.899436942001622,10.696665535645645,1.000142543292664,3.431196227866513,1.9199447501099625,4.911610505919025,0.9999654239084128,-312780.742844128,-340332.01907017746,-284667.0179966163,1.0002011080661466,22.22343030654048,21.37573082927886,23.09215985800145,1.0000714367294354,21.664633082791152,20.730209022139608,22.611405966025767,1.0000454673156771,-55855.730420711436,-95713.01318774617,-15332.140183542895,1.001068989623213,,,,,,,,,,,,
190206018,1.9,4.569894070691928,He,repeat ,XDAF,1.25,1850.0,2300.0,2000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809835,0.2523885892824793,0.3322743595283873,,-35940.460259802116,0.0019123200327157968,4.5673196630625545,1.0662e-06,31.618663340116843,1.0005820231871323,87.1800618655475,0.9999966541078148,33.37984426536628,1.0165006530636138,88.42538483827782,1.0000310921965214,91994.79220650037,-388866.9437818685,499925.9774662423,0.999911919253359,7.44423129482116,4.543344825650559,10.506016386331133,1.0001473791646776,7.1960689655204675,3.8946672982244346,10.894370468809981,1.0008439877594402,-26979.45438440953,-201916.3504890045,166354.32739066062,1.0005147989324523,,,,,,,,,,,,
190206019,1.9,4.2067250000833605,He,repeat - flipped out,XDAF,1.25,1850.0,2300.0,2000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.29698484809835,0.2523885892824793,0.3322743595283873,,-36410.69631527549,0.0010134000331163406,4.203319418563091,1.0566e-06,81.65371573122107,52.68412146431185,99.99865774033316,1.0003874325025623,79.23088979192217,47.11324003028246,99.996543399424,1.0000730092523669,-262949.9584526312,-499993.54122754454,219780.65284228433,1.0004900004047756,82.89103042841266,54.0004498640473,99.9997436384905,1.0005250070879133,41.05568358649596,1.000000264714581,97.14079142441572,4.413724447987034,-369292.34165042354,-499999.98572765326,119368.01551849225,1.3506281899903387,,,,,,,,,,,,
